,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv,code
825,600563.SH,20191118,41.16,0.5926,1.1451,1.06,20.4955,21.4716,3.7529,5.3799,5.7028,22500.0,22500.0,11644.3076,926100.0,926100.0,600563
826,603630.SH,20191118,12.39,0.9466,0.9586,0.76,22.089,53.5427,1.619,2.9135,2.9536,22672.0,8129.329,8027.3069,280906.08,100722.3863,603630
827,002230.SZ,20191118,33.09,0.987,1.2534,0.63,134.2103,104.4449,6.4914,9.1889,7.9017,219857.5067,184385.7489,145202.3895,7275084.8967,6101324.4311,002230
828,300737.SZ,20191118,11.16,1.2736,1.2822,0.71,36.6076,23.1509,2.1778,2.1901,1.5402,60772.36,29847.0926,29647.0874,678219.5376,333093.5534,300737
829,002941.SZ,20191118,20.54,9.5197,9.5197,0.63,37.5014,184.2145,5.8877,2.4757,2.4759,64500.0,6500.0,6500.0,1324830.0,133510.0,002941
830,000063.SZ,20191118,31.36,1.304,1.9502,0.8,,30.0928,6.135,1.5498,1.4565,422595.8707,346740.2057,231855.2457,13252606.5052,10873772.8508,000063
831,600483.SH,20191118,8.93,0.1504,0.4996,1.21,13.1929,10.698,1.1649,1.4815,1.3527,155183.2157,155183.2157,46712.6583,1385786.1162,1385786.1162,600483
832,603869.SH,20191118,12.59,0.4128,1.1864,1.17,16.8124,26.1748,1.6344,2.0951,2.2819,50450.0508,50450.0508,17553.1115,635166.1396,635166.1396,603869
833,002488.SZ,20191118,7.45,2.0664,2.6151,0.71,45.8798,68.0394,1.8792,2.7815,3.8938,101131.3764,76891.844,60757.4674,753428.7542,572844.2378,002488
834,002345.SZ,20191118,3.77,0.3271,0.6882,0.53,48.0458,81.4895,0.9739,1.0509,0.9755,90541.2707,87869.9215,41772.3832,341340.5905,331269.6041,002345
835,300087.SZ,20191118,7.78,0.2662,0.6062,0.94,49.0022,41.8972,4.7726,3.6778,3.4975,43033.0071,34877.9501,15315.8766,334796.7952,271350.4518,300087
836,600063.SH,20191118,3.34,0.5697,0.8225,0.96,49.4414,21.9439,1.2901,1.0982,1.0095,192589.4692,192589.4692,133392.9574,643248.8271,643248.8271,600063
837,002961.SZ,20191118,34.88,43.6042,43.6042,1.12,135.2862,129.3359,9.2374,32.9496,19.4445,44500.0,4500.0,4500.0,1552160.0,156960.0,002961
838,002670.SZ,20191118,11.78,1.2472,3.3239,0.7,,,1.9666,12287.2377,14856.3688,193508.4653,162290.587,60894.4527,2279529.7212,1911783.1149,002670
839,300519.SZ,20191118,13.22,0.3584,0.8002,0.65,24.0375,23.2413,2.7313,7.6566,7.4114,16000.0,11410.0,5109.99,211520.0,150840.2,300519
840,300468.SZ,20191118,39.3,15.1109,25.3606,0.85,107.9358,105.2548,6.8394,15.2239,15.0329,18896.8261,18628.3084,11099.5223,742645.2657,732092.5201,300468
841,300123.SZ,20191118,6.68,0.8421,1.3296,0.63,42.2162,33.4931,1.3882,4.7692,3.8255,100763.0823,57820.9405,36619.868,673097.3898,386243.8825,300123
842,603118.SH,20191118,11.83,2.1139,4.1745,0.71,47.6936,26.8625,2.0884,1.1012,1.0861,77573.3332,77573.3332,39280.8801,917692.5318,917692.5318,603118
843,300781.SZ,20191118,33.33,10.6817,10.6817,0.57,42.908,49.3847,4.6603,6.6544,7.014,8454.142,2113.5355,2113.5355,281776.5529,70444.1382,300781
844,600101.SH,20191118,6.83,0.9958,1.4522,0.45,28.2802,31.7508,1.2411,1.7991,1.8034,42143.267,42143.267,28900.219,287838.5136,287838.5136,600101
845,601113.SH,20191118,3.05,0.5285,1.0885,0.62,13.3392,12.2777,0.5778,0.5273,0.4301,114148.1073,90768.224,44068.434,348151.7273,276843.0832,601113
846,600498.SH,20191118,26.15,0.611,1.0915,1.09,36.2871,36.7977,2.9887,1.2635,1.2428,117098.4634,110693.9199,61963.8893,3062124.8179,2894646.0054,600498
847,300095.SZ,20191118,5.68,0.8784,1.2964,0.87,,,1.7996,2.3248,2.1838,37871.0854,27535.9223,18656.5094,215107.7651,156404.0387,300095
848,603721.SH,20191118,18.39,3.5881,4.5654,0.94,87.3038,,4.6628,7.6288,8.7191,13000.0,6154.9927,4837.3399,239070.0,113190.3158,603721
849,002867.SZ,20191118,18.01,1.2188,1.6803,0.78,16.3297,14.0222,2.9703,2.703,2.5617,73090.5188,24740.5797,17944.6542,1316360.2436,445577.8404,002867
850,600031.SH,20191118,14.19,0.6995,1.0513,1.15,19.5265,11.4921,2.8211,2.1395,1.6263,841647.0598,840860.9391,559515.2144,11942971.7786,11931816.7258,600031
851,002041.SZ,20191118,7.25,0.9655,2.4825,1.2,196.1215,163.3391,2.2752,8.383,7.9852,88000.0,87181.5591,33907.9571,638000.0,632066.3035,002041
852,600725.SH,20191118,2.63,0.3852,0.5405,5.51,249.1898,386.6823,10.8222,3.2177,3.1691,123247.0,123247.0,87831.1197,324139.61,324139.61,600725
853,002118.SZ,20191118,5.61,1.2753,2.4019,0.75,41.2763,,1.6374,5.4228,9.4492,128075.9826,128042.178,67983.5058,718506.2624,718316.6186,002118
854,300244.SZ,20191118,23.74,1.7052,2.0226,1.08,37.9037,32.8521,3.6864,2.1143,1.7766,62045.8296,38242.9153,32240.0293,1472967.9947,907886.8092,300244
855,300677.SZ,20191118,15.78,0.7303,0.9495,0.65,17.4483,17.7454,2.2739,1.6534,1.5318,19829.9014,11281.3054,8677.4994,312915.8441,178018.9992,300677
856,600491.SH,20191118,7.44,1.2677,2.1743,0.79,12.3418,11.4777,1.1104,0.5631,0.5366,152975.7955,152975.7955,89189.5105,1138139.9185,1138139.9185,600491
857,600767.SH,20191118,4.83,0.7332,0.9691,3.37,80.7062,153.5605,6.3971,7.9445,8.0146,34101.0182,34091.0182,25793.0254,164707.9179,164659.6179,600767
858,000042.SZ,20191118,9.78,0.1259,0.3738,0.77,14.5561,10.5678,0.8545,0.8187,1.3942,66483.1139,66220.2464,22301.9487,650204.8539,647634.0098,000042
859,603506.SH,20191118,21.86,10.4507,10.4507,1.31,31.9351,26.0597,4.2197,2.7696,2.3976,13412.6985,3353.1746,3353.1746,293201.5892,73300.3968,603506
860,601877.SH,20191118,23.44,0.3744,0.7146,0.87,14.0399,13.7562,2.1617,1.8389,1.6378,215123.9916,176945.6997,92703.103,5042506.3631,4147607.201,601877
861,000901.SZ,20191118,10.29,0.7595,1.0908,1.0,40.2455,39.3259,1.5746,1.0894,1.1013,61419.0718,56700.634,39481.3734,632002.2488,583449.5239,000901
862,002325.SZ,20191118,3.06,0.4107,0.5137,0.97,,,1.1928,0.9739,1.0081,124943.9441,92970.7269,74339.6733,382328.4689,284490.4243,002325
863,300181.SZ,20191118,4.99,0.5566,0.6139,0.69,146.3508,89.9965,2.2905,4.1588,3.5375,60862.4848,46380.5438,42050.8617,303703.7992,231438.9136,300181
864,300327.SZ,20191118,25.26,2.6739,3.9824,1.02,38.1335,36.2232,7.2253,8.4696,8.1368,25405.8596,25247.9614,16952.1866,641752.0135,637763.505,300327
865,603113.SH,20191118,10.15,0.4965,0.5766,0.73,5.4011,7.294,1.257,0.7786,0.7914,67593.9455,33186.5255,28576.7741,686078.5468,336843.2338,603113
866,601958.SH,20191118,6.95,0.2883,1.1523,1.19,58.8021,37.3235,1.7167,2.5545,2.4864,322660.44,322660.44,80715.44,2242490.058,2242490.058,601958
867,002705.SZ,20191118,16.5,0.8631,2.781,1.01,26.3061,19.9328,3.2015,1.5661,1.4663,80147.2885,79599.3925,24704.0364,1322430.2603,1313389.9763,002705
868,603348.SH,20191118,16.45,3.3255,3.3255,0.52,28.8973,53.6669,1.7903,2.2337,2.395,22000.0,7000.0,7000.0,361900.0,115150.0,603348
869,300642.SZ,20191118,47.39,10.6305,18.5316,5.12,30.3749,28.9188,3.8867,11.7963,10.3365,9081.747,5350.8045,3069.4431,430383.9903,253574.6253,300642
870,600173.SH,20191118,4.94,0.2737,0.5849,0.93,6.0042,5.8724,1.3428,1.2238,1.6609,70111.8244,69980.4244,32741.8766,346352.4125,345703.2965,600173
871,000158.SZ,20191118,5.97,2.4299,4.7883,0.79,53.0598,52.6076,1.6689,1.0219,0.9315,165287.4961,162423.058,82422.4177,986766.3517,969665.6563,000158
872,603991.SH,20191118,16.26,0.9664,1.3917,0.92,31.8889,180.4656,2.5738,2.127,2.4067,7453.4998,4107.8918,2852.4695,121193.9067,66794.3207,603991
873,000517.SZ,20191118,2.53,0.0824,0.2253,0.6,13.2384,9.46,1.4649,2.0302,1.933,318392.2485,303570.7316,110985.9368,805532.3887,768033.9509,000517
874,601011.SH,20191118,4.24,0.9577,1.5457,0.81,19.9378,50.7309,1.1074,1.9187,2.2108,161093.4597,159922.0197,99088.4797,683036.2691,678069.3635,601011
875,600798.SH,20191118,3.4,0.3723,0.5764,1.18,17.4098,13.6592,1.1534,1.5957,1.4673,120653.4201,103085.0948,66578.8734,410221.6283,350489.3223,600798
876,002777.SZ,20191118,34.49,0.9206,1.6809,0.82,65.1762,53.9178,7.2945,8.9525,8.2459,22430.2769,18998.2,10405.2,773620.2503,655247.918,002777
877,002097.SZ,20191118,5.47,0.2559,0.3418,0.78,13.8651,12.9939,1.1437,1.0341,0.8557,108810.8465,85858.2618,64280.903,595195.3304,469644.692,002097
878,002918.SZ,20191118,17.25,3.6123,3.958,1.0,19.1446,17.4152,2.4999,2.1624,1.924,40218.6,13531.575,12349.65,693770.85,233419.6688,002918
879,000505.SZ,20191118,5.18,1.5258,2.193,2.21,21.1507,23.5189,1.5065,0.4795,0.5091,68579.0364,40612.7806,28256.5843,355239.4086,210374.2035,000505
880,300471.SZ,20191118,8.79,1.9671,3.0942,0.74,,,2.6594,8.6554,7.6947,36472.0,27173.4557,17275.1844,320588.88,238854.6756,300471
881,300516.SZ,20191118,30.67,0.6105,2.1421,0.98,120.6109,102.5418,5.2792,11.8216,10.4602,18000.0,18000.0,5129.995,552060.0,552060.0,300516
882,300184.SZ,20191118,6.98,6.247,6.5498,0.9,23.0094,28.4543,1.7329,0.7616,0.6363,117815.8222,61530.9822,58686.1214,822354.439,429486.2558,300184
883,601002.SH,20191118,5.51,0.361,0.6155,0.63,24.566,23.6516,1.6151,1.2582,1.2928,79269.0,79269.0,46493.4793,436772.19,436772.19,601002
884,002611.SZ,20191118,5.19,4.1031,5.0286,1.62,,,2.1811,1.4412,0.8862,183864.7096,110611.79,90254.8374,954257.8428,574075.1901,002611
885,603329.SH,20191118,14.04,2.8018,3.1218,1.06,41.1943,,2.7229,1.059,0.9665,13200.0,6468.0,5805.0,185328.0,90810.72,603329
886,603069.SH,20191118,7.22,1.0956,2.9023,0.63,38.7491,54.8184,2.0246,2.0422,2.0799,31600.0,31600.0,11929.0,228152.0,228152.0,603069
887,600976.SH,20191118,16.48,0.5453,0.747,0.78,31.1263,30.899,2.1355,1.1696,1.0524,15339.86,15329.86,11191.6386,252800.8928,252636.0928,600976
888,000788.SZ,20191118,6.88,4.4605,7.5507,0.96,90.7597,81.0377,3.2917,1.7706,1.666,59598.7425,59598.7425,35207.687,410039.3484,410039.3484,000788
889,600290.SH,20191118,3.72,0.2956,0.4273,0.52,,,0.6927,1.8043,2.197,75990.3511,75990.3511,52561.9749,282684.1061,282684.1061,600290
890,300142.SZ,20191118,31.9,1.1542,1.4239,0.94,46.8783,45.6034,10.1644,55.7927,44.4579,153743.6984,145450.4651,117901.7078,4904423.979,4639869.8367,300142
891,002332.SZ,20191118,10.02,4.6397,5.9366,1.02,30.4631,24.1262,3.2481,2.5348,2.4542,91621.2166,90400.9941,70652.1637,918044.5903,905817.9609,002332
892,603232.SH,20191118,30.71,2.7259,3.3694,0.59,51.8683,67.6484,6.287,12.0684,12.2395,12126.8,7266.14,5878.34,372414.028,223143.1594,603232
893,300025.SZ,20191118,5.26,1.3456,1.617,0.65,206.1443,43.6081,2.9495,1.6526,1.9533,42853.0562,39909.3794,33211.8754,225407.0756,209923.3356,300025
894,300605.SZ,20191118,12.9,3.7554,4.2574,0.5,39.8331,36.2123,4.0473,4.0631,3.6743,16531.4091,7348.4812,6482.0127,213255.1774,94795.4075,300605
895,600674.SH,20191118,9.39,0.1679,0.5369,0.67,11.5786,12.0535,1.5812,47.8675,49.1549,440214.048,440214.048,137670.8598,4133609.9107,4133609.9107,600674
896,600723.SH,20191118,5.83,0.1859,0.4411,1.13,10.5457,9.8511,0.9207,0.3811,0.3837,65840.7554,65806.9554,27738.3453,383851.604,383654.55,600723
897,300721.SZ,20191118,17.13,1.4816,1.5317,0.71,38.6327,125.2256,1.6174,1.2246,1.4489,8058.5,4200.7956,4063.2048,138042.105,71959.6286,300721
898,300169.SZ,20191118,5.08,1.586,1.8706,0.74,102.2615,82.7699,1.3743,1.8307,1.8059,32598.434,26260.1015,22264.5449,165600.0447,133401.3156,300169
899,600166.SH,20191118,1.88,0.4263,0.6265,0.78,,,0.8163,0.3011,0.2724,657519.2047,657519.2047,447327.6713,1236136.1048,1236136.1048,600166
900,000673.SZ,20191118,5.12,16.8216,25.8512,0.97,,,7.5866,5.2212,7.1861,79155.0442,78951.0358,51373.999,405273.8263,404229.3033,000673
901,601838.SH,20191118,8.63,0.6951,0.7227,0.82,6.7053,5.9257,0.9181,2.6897,2.4991,361225.1334,186663.4468,179547.9568,3117372.9012,1610905.5459,601838
902,002456.SZ,20191118,13.02,6.0952,8.8965,0.96,,,4.0414,0.8206,0.7094,271286.7125,266803.0164,182792.7573,3532152.9968,3473775.2735,002456
903,300052.SZ,20191118,14.23,9.0157,15.9195,0.81,103.1864,52.171,4.402,11.2335,9.8239,26367.18,26004.1157,14726.9914,375204.9714,370038.5664,300052
904,600624.SH,20191118,8.21,0.9069,1.3226,0.78,131.3872,107.7161,4.7867,5.5756,3.9808,68471.201,68471.201,46951.0874,562148.5602,562148.5602,600624
905,600720.SH,20191118,10.4,1.8386,2.4529,0.73,12.3301,7.0501,1.2216,1.3981,1.2092,77629.0282,77616.2687,58177.2258,807341.8933,807209.1945,600720
906,600562.SH,20191118,14.38,0.2022,0.3587,0.67,236.7329,269.0856,5.0022,8.578,7.963,62235.0719,62235.0719,35074.779,894940.3339,894940.3339,600562
907,601058.SH,20191118,4.56,0.9822,1.313,1.15,18.4292,11.1762,1.7707,0.8998,0.836,270026.0678,215915.7169,161517.8713,1231318.8692,984575.6691,601058
908,601798.SH,20191118,6.29,0.1518,0.4535,1.11,35.4298,14.9883,1.2419,2.7727,2.1135,35452.8198,35452.8198,11870.5461,222998.2365,222998.2365,601798
909,000009.SZ,20191118,4.5,0.3537,0.4299,0.55,54.2915,36.7456,2.1537,0.9907,0.8397,257921.3965,254383.6879,209287.5349,1160646.2843,1144726.5956,000009
910,600737.SH,20191118,8.21,0.2852,0.5883,0.76,34.8548,59.559,2.2019,1.0026,1.0819,213884.8228,205187.6155,99459.255,1755994.3952,1684590.3233,600737
911,000998.SZ,20191118,12.91,0.5617,0.6706,0.74,21.4944,38.1998,2.7402,4.7496,5.1173,131697.0298,96520.5889,80849.8747,1700208.6547,1246080.8027,000998
912,300135.SZ,20191118,2.52,0.3039,0.3469,1.17,55.9925,54.7482,1.8419,1.133,1.0244,92160.0,92160.0,80742.2568,232243.2,232243.2,300135
913,300177.SZ,20191118,8.13,0.9811,1.1081,0.5,57.0416,87.5923,2.8527,4.223,3.5997,66945.3916,49359.941,43704.8028,544266.0337,401296.3203,300177
914,600748.SH,20191118,5.86,0.299,0.6594,0.51,16.4368,13.4365,1.0426,1.2476,1.1519,184456.2892,184456.2892,83634.7149,1080913.8547,1080913.8547,600748
915,000965.SZ,20191118,3.04,0.2284,0.4704,0.48,35.1072,,0.6629,1.4735,14.2596,110983.0895,110983.0895,53883.4999,337388.5921,337388.5921,000965
916,600323.SH,20191118,17.48,0.4089,0.7494,1.18,15.2988,15.4282,2.0879,2.7626,2.4214,76626.4018,76626.4018,41812.1306,1339429.5035,1339429.5035,600323
917,600743.SH,20191118,2.27,0.1801,0.4577,1.29,7.1012,7.0341,0.6781,0.7796,0.7688,234610.0874,234610.0874,92329.6035,532564.8984,532564.8984,600743
918,002561.SZ,20191118,7.88,0.1124,0.1878,0.77,14.1651,15.3599,1.4677,1.5832,1.6553,41576.3,39714.9645,23764.4944,327621.244,312953.9203,002561
919,600795.SH,20191118,2.25,0.3158,0.5848,1.32,32.2899,24.2789,0.8296,0.6751,0.4287,1965039.7845,1965039.7845,1061168.8274,4421339.5151,4421339.5151,600795
920,001696.SZ,20191118,5.18,0.5028,0.6626,0.93,15.8569,14.1399,1.421,1.0247,1.098,114502.692,89117.96,67623.81,593123.9446,461631.0328,001696
921,000679.SZ,20191118,3.61,0.9388,1.3126,1.5,,,1.6198,1.183,1.5147,35640.0,35635.0622,25488.6022,128660.4,128642.5745,000679
922,603039.SH,20191118,60.01,0.9493,0.9493,0.66,79.4844,71.7292,11.4216,9.0673,7.8038,15164.0296,6073.508,6073.508,909993.4163,364471.2151,603039
923,601929.SH,20191118,1.97,0.2689,0.4124,1.04,20.1295,26.1124,0.9123,3.0461,3.089,311106.0262,311106.0262,202866.8498,612878.8716,612878.8716,601929
924,002101.SZ,20191118,6.9,0.8635,1.7795,1.0,10.9149,13.119,0.7923,0.6061,0.5995,53236.3366,42557.5704,20650.2515,367330.7225,293647.2358,002101
925,600507.SH,20191118,8.66,1.824,2.7006,4.72,4.2834,6.6352,2.0402,0.7253,0.8038,144777.0416,138695.6166,93676.3834,1253769.1803,1201104.0398,600507
926,600469.SH,20191118,4.83,0.5631,1.016,0.91,148.6768,13.0364,1.2315,0.4368,0.4556,56241.3222,56241.3222,31170.1648,271645.5862,271645.5862,600469
927,603708.SH,20191118,25.89,1.2622,1.2622,1.02,36.6378,32.8017,5.6029,1.2373,1.0908,60840.0,20406.2169,20406.2169,1575147.6,528316.9555,603708
928,600552.SH,20191118,5.38,2.2408,3.0788,2.65,95.4027,87.6994,1.6578,1.3482,1.0323,76388.4003,76388.4003,55596.37,410969.5936,410969.5936,600552
929,002553.SZ,20191118,5.16,0.5717,0.7898,0.82,19.9164,46.9182,2.579,4.5684,4.5551,34800.0,23429.4201,16957.8268,179568.0,120895.8077,002553
930,002665.SZ,20191118,3.61,1.0849,1.4416,1.01,,,1.3625,15.938,21.0445,253872.0737,225637.2539,169811.2716,916478.1861,814550.4866,002665
931,300632.SZ,20191118,22.05,11.1985,11.2555,0.63,34.0339,21.6678,5.3447,5.2095,3.947,18298.2997,5782.1691,5752.8691,403477.5084,127496.8287,300632
932,002093.SZ,20191118,8.1,0.3721,0.8189,0.61,62.6592,83.8699,2.4631,8.2985,15.43,100750.0,98536.9318,44770.8544,816075.0,798149.1476,002093
933,002619.SZ,20191118,3.16,2.9624,4.5136,1.69,8.7053,10.3973,0.8742,7.0299,7.2538,184489.6231,142081.2318,93252.5648,582987.209,448976.6925,002619
934,300183.SZ,20191118,13.26,0.6306,0.8099,0.64,34.8619,35.9365,2.1934,6.1429,6.8132,46943.1257,26825.1127,20885.1127,622465.8468,355700.9944,300183
935,002269.SZ,20191118,1.89,0.2128,0.5268,0.74,117.6521,,1.8012,0.6185,0.7703,251250.0,251250.0,101501.3641,474862.5,474862.5,002269
936,603887.SH,20191118,22.07,1.8755,3.1205,0.59,82.0397,23.6072,1.8335,4.6983,2.6211,26831.0822,14143.92,8500.772,592161.9842,312156.3144,603887
937,002769.SZ,20191118,9.35,2.0844,3.0049,0.53,34.1831,54.9968,2.5327,0.6047,0.5817,37331.8054,23643.6179,16401.0904,349052.3805,221067.8274,002769
938,600609.SH,20191118,3.68,0.263,0.446,0.87,49.7901,65.1454,9.6224,0.6543,0.6524,109266.7132,109266.7132,64421.9183,402101.5046,402101.5046,600609
939,300482.SZ,20191118,51.69,0.8622,1.3977,1.06,57.5601,47.18,8.3701,10.7353,9.2207,34269.3153,23968.5636,14786.0117,1771380.9079,1238935.0525,300482
940,002557.SZ,20191118,35.1,0.9749,1.9968,0.75,41.1168,33.5435,5.154,4.2401,3.9488,50700.0,50700.0,24752.5099,1779570.0,1779570.0,002557
941,603628.SH,20191118,7.75,0.5289,0.529,0.53,85.3264,120.3214,2.2191,2.2072,1.9818,27380.0,8880.0,8879.22,212195.0,68820.0,603628
942,600000.SH,20191118,12.24,0.1025,0.1877,0.87,6.4254,5.8842,0.7482,2.0944,1.8828,2935208.0397,2810376.3899,1534472.4887,35926946.4059,34399007.0124,600000
943,601901.SH,20191118,6.58,0.12,0.2457,0.74,81.9021,42.2599,1.4012,9.4655,7.7585,823210.1395,823210.1395,402085.1679,5416722.7179,5416722.7179,601901
944,002412.SZ,20191118,9.0,1.0744,1.8296,2.31,30.6961,27.5338,3.0784,4.9122,5.1389,50320.0,48930.25,28732.6311,452880.0,440372.25,002412
945,601777.SH,20191118,2.66,1.053,2.029,0.99,13.8142,,0.7237,0.3173,0.3721,131375.7579,128582.6279,66728.3623,349459.516,342029.7902,601777
946,000610.SZ,20191118,8.06,1.1922,1.6435,0.7,19.821,18.6524,2.1978,2.1541,2.0823,23674.7901,23527.7769,17067.5624,190818.8082,189633.8818,000610
947,300497.SZ,20191118,17.01,0.8645,1.1879,0.87,23.6979,19.3842,3.6347,3.9663,3.7273,27128.5848,19162.9158,13945.2032,461457.2274,325961.1978,300497
948,002229.SZ,20191118,6.74,4.7695,5.772,2.85,653.0749,519.2572,2.0143,4.76,5.1911,49834.4263,41028.4796,33902.1011,335884.0333,276531.9525,002229
949,601918.SH,20191118,3.25,0.4939,0.8994,0.5,32.217,6.5276,1.1464,0.9622,0.9175,259054.18,259054.18,142263.8996,841926.085,841926.085,601918
950,002538.SZ,20191118,4.45,0.7627,1.2438,1.36,10.6472,10.1617,0.8758,1.022,0.9715,71812.0283,69846.3008,42832.0708,319563.5259,310816.0386,002538
951,603679.SH,20191118,43.74,3.1212,3.6103,1.33,63.1611,42.995,6.7121,8.4632,6.5844,10187.0,4048.0659,3499.6506,445579.38,177062.4025,603679
952,603516.SH,20191118,34.1,1.4526,2.3778,0.63,52.5689,39.5154,5.4879,16.2069,12.5116,13096.538,8827.658,5392.978,446591.9458,301023.1378,603516
953,600771.SH,20191118,14.52,0.6762,0.8236,0.65,19.0956,22.1903,2.9394,4.4131,4.9224,49199.9697,42279.4678,34712.7107,714383.56,613897.8725,600771
954,000962.SZ,20191118,6.28,0.3648,0.673,0.68,92.6351,64.0709,2.4145,2.5272,3.7961,44083.2644,44083.106,23891.426,276842.9004,276841.9057,000962
955,002920.SZ,20191118,25.61,1.1472,1.1472,0.79,33.8495,63.829,3.5143,2.6042,2.8786,55000.0,12235.0,12235.0,1408550.0,313338.35,002920
956,002652.SZ,20191118,3.6,0.2265,0.4326,0.59,46.5461,613.5842,2.4208,0.6727,0.8035,51206.4,44713.6485,23414.6405,184343.04,160969.1346,002652
957,603081.SH,20191118,16.6,24.822,24.822,2.32,29.0015,25.8886,3.6079,3.7153,3.3267,40180.0,7772.625,7772.625,666988.0,129025.575,603081
958,002847.SZ,20191118,39.4,5.6456,5.6456,1.19,71.7447,48.0975,6.4551,4.5677,3.7902,12840.0,3606.8538,3606.8538,505896.0,142110.0397,002847
959,300185.SZ,20191118,1.69,0.2347,0.2694,0.76,25.4285,23.6835,1.0497,1.5622,1.4875,326774.3928,272165.3644,237165.0746,552248.7238,459959.4658,300185
960,600066.SH,20191118,14.8,0.5601,0.9514,0.95,14.237,13.4916,2.0612,1.0321,0.9859,221393.9223,221393.9223,130319.6908,3276630.05,3276630.05,600066
961,603026.SH,20191118,39.3,3.3782,5.3314,1.13,38.7808,23.5486,4.4141,1.4941,1.5815,20268.0,20268.0,12842.6976,796532.4,796532.4,603026
962,002079.SZ,20191118,7.53,5.7226,9.452,1.05,57.9756,50.0309,3.2638,2.9075,2.7545,72797.1487,72613.4008,43962.5919,548162.5297,546778.908,002079
963,600458.SH,20191118,6.63,0.682,1.358,1.35,,,1.1354,0.4437,0.4558,80279.8152,80279.8152,40320.222,532255.1748,532255.1748,600458
964,000823.SZ,20191118,9.58,1.2839,1.8424,0.62,19.0634,17.5537,1.4865,1.0411,1.059,53696.6,53692.0512,37417.8712,514413.428,514369.8505,000823
965,300176.SZ,20191118,9.31,2.29,3.3881,1.34,9.7542,,3.2937,1.0476,1.9735,38728.08,36779.5968,24859.7932,360558.4248,342418.0462,300176
966,000016.SZ,20191118,4.03,0.5511,0.8201,1.02,23.5941,22.4657,1.1643,0.2104,0.1672,240794.5408,159657.43,107282.7368,970401.9994,643419.4429,000016
967,600287.SH,20191118,5.44,0.4102,0.8199,0.84,27.812,12.8947,1.1074,0.4429,0.4932,43679.6074,43679.6074,21851.7719,237617.0643,237617.0643,600287
968,002289.SZ,20191118,6.84,0.624,1.0136,1.13,,,7.2153,5.9107,7.723,28025.3733,25876.7577,15930.4889,191693.5534,176997.0227,002289
969,600901.SH,20191118,5.9,0.3046,0.6618,0.9,14.0853,11.729,1.5164,7.2319,6.1167,298664.9968,182044.9968,83791.77,1762123.4811,1074065.4811,600901
970,002353.SZ,20191118,31.86,2.6702,3.8697,2.47,49.602,26.3664,3.2885,6.6388,5.1459,95785.3992,66602.9647,45957.9814,3051722.8185,2121970.4553,002353
971,300084.SZ,20191118,4.36,0.6877,0.7876,1.16,25.4426,38.7074,0.913,2.3903,2.4099,38476.5738,32975.2181,28793.4935,167757.8618,143771.9509,300084
972,002206.SZ,20191118,3.54,0.4443,0.5718,0.39,12.3269,14.2269,1.5853,1.2129,1.1139,122302.8645,97149.455,75495.6267,432952.1403,343909.0707,002206
973,603990.SH,20191118,33.4,1.0962,1.4106,0.63,67.9616,68.6573,8.084,13.2634,12.4914,11288.8762,8438.08,6557.32,377048.4651,281831.872,603990
974,603666.SH,20191118,61.15,4.3175,4.3175,1.16,32.9048,27.7429,5.5856,11.9886,10.1851,9902.767,2824.567,2824.567,605554.2021,172722.2721,603666
975,600150.SH,20191118,19.83,0.3489,0.7422,0.7,55.8613,99.0747,1.8132,1.6161,1.2389,137811.7598,137811.7598,64788.2235,2732807.1968,2732807.1968,600150
