,code,begin,end,status,begin_price,end_price,days,p_change
40,000410,2016-01-04,2017-06-02,down,24.8,6.08,515,-75.484
41,000410,2017-06-02,2017-10-30,up,6.08,9.85,150,62.007
42,000410,2017-10-30,2017-11-24,down,9.85,7.2,25,-26.904
43,000410,2017-11-24,2017-12-06,up,7.2,9.21,12,27.917
5974,000411,2016-01-04,2016-03-01,down,26.55,15.02,57,-43.427
5975,000411,2016-03-01,2017-01-12,up,15.02,26.38,317,75.632
5976,000411,2017-01-12,2017-11-20,down,26.38,19.47,312,-26.194
5977,000411,2017-11-20,2017-12-04,up,19.47,22.3,14,14.535
5978,000411,2017-12-04,2017-12-05,down,22.3,20.2,1,-9.417
5979,000411,2017-12-05,2017-12-06,up,20.2,20.63,1,2.129
8400,000413,2016-01-04,2016-01-27,down,8.966,5.61,23,-37.43
8401,000413,2016-01-27,2016-09-14,up,5.61,17.353,231,209.323
8402,000413,2016-09-14,2017-12-05,down,17.353,9.22,447,-46.868
8403,000413,2017-12-05,2017-12-06,up,9.22,9.4,1,1.952
5805,000415,2016-01-04,2017-12-04,down,9.025,5.57,700,-38.283
5806,000415,2017-12-04,2017-12-05,up,5.57,5.71,1,2.513
5807,000415,2017-12-05,2017-12-06,down,5.71,5.66,1,-0.876
8731,000416,2016-01-04,2016-01-27,down,9.124,5.767,23,-36.793
8732,000416,2016-01-27,2017-02-10,up,5.767,12.591,380,118.328
8733,000416,2017-02-10,2017-11-06,down,12.591,7.2,269,-42.816
8734,000416,2017-11-06,2017-11-21,up,7.2,8.78,15,21.944
8735,000416,2017-11-21,2017-12-05,down,8.78,7.31,14,-16.743
8736,000416,2017-12-05,2017-12-06,up,7.31,7.45,1,1.915
8426,000417,2016-01-04,2016-01-27,down,10.657,6.779,23,-36.389
8427,000417,2016-01-27,2016-11-22,up,6.779,9.77,300,44.122
8428,000417,2016-11-22,2017-06-02,down,9.77,7.698,192,-21.208
8429,000417,2017-06-02,2017-09-29,up,7.698,9.73,119,26.396
8430,000417,2017-09-29,2017-12-06,down,9.73,7.85,68,-19.322
3224,000418,2016-01-04,2016-01-06,up,23.165,27.401,2,18.286
3223,000418,2016-01-06,2016-01-27,down,27.401,18.823,21,-31.305
3225,000418,2016-01-27,2017-11-21,up,18.823,62.8,664,233.634
3226,000418,2017-11-21,2017-11-30,down,62.8,54.0,9,-14.013
3227,000418,2017-11-30,2017-12-05,up,54.0,60.65,5,12.315
3228,000418,2017-12-05,2017-12-06,down,60.65,58.04,1,-4.303
7162,000419,2016-01-04,2016-01-27,down,8.89,6.002,23,-32.486
7161,000419,2016-01-27,2016-07-29,up,6.002,9.224,184,53.682
7160,000419,2016-07-29,2017-12-05,down,9.224,5.61,494,-39.18
7163,000419,2017-12-05,2017-12-06,up,5.61,5.85,1,4.278
2896,000420,2016-01-04,2016-01-13,down,3.825,2.75,9,-28.105
2897,000420,2016-01-13,2016-03-08,up,2.75,4.59,55,66.909
2898,000420,2016-03-08,2017-05-11,down,4.59,2.9,429,-36.819
2899,000420,2017-05-11,2017-08-10,up,2.9,3.65,91,25.862
2900,000420,2017-08-10,2017-12-06,down,3.65,3.09,118,-15.342
9249,000421,2016-01-04,2016-01-29,down,9.509,6.199,25,-34.809
9248,000421,2016-01-29,2016-06-17,up,6.199,11.09,140,78.9
9247,000421,2016-06-17,2017-12-06,down,11.09,6.02,537,-45.717
9108,000422,2016-01-04,2016-01-28,down,7.798,5.541,24,-28.943
9107,000422,2016-01-28,2017-01-09,up,5.541,8.69,347,56.831
9106,000422,2017-01-09,2017-12-06,down,8.69,4.05,331,-53.395
1074,000423,2016-01-04,2016-01-22,down,51.349,41.231,18,-19.704
1075,000423,2016-01-22,2017-06-26,up,41.231,72.708,521,76.343
1076,000423,2017-06-26,2017-11-30,down,72.708,59.15,157,-18.647
1077,000423,2017-11-30,2017-12-06,up,59.15,60.47,6,2.232
4120,000425,2016-01-04,2016-01-27,down,4.248,2.752,23,-35.217
4121,000425,2016-01-27,2017-04-05,up,2.752,4.387,434,59.411
4122,000425,2017-04-05,2017-05-24,down,4.387,3.211,49,-26.806
4123,000425,2017-05-24,2017-08-09,up,3.211,4.07,77,26.752
4124,000425,2017-08-09,2017-11-06,down,4.07,3.57,89,-12.285
4125,000425,2017-11-06,2017-11-22,up,3.57,3.93,16,10.084
4126,000425,2017-11-22,2017-11-28,down,3.93,3.63,6,-7.634
4127,000425,2017-11-28,2017-11-30,up,3.63,3.81,2,4.959
4128,000425,2017-11-30,2017-12-05,down,3.81,3.63,5,-4.724
4129,000425,2017-12-05,2017-12-06,up,3.63,3.7,1,1.928
10036,000426,2016-03-21,2016-03-22,up,7.236,8.524,1,17.8
10035,000426,2016-03-22,2016-04-08,down,8.524,6.687,17,-21.551
10034,000426,2016-04-08,2016-04-14,up,6.687,8.753,6,30.896
10033,000426,2016-04-14,2016-05-26,down,8.753,5.739,42,-34.434
10037,000426,2016-05-26,2016-07-11,up,5.739,12.496,46,117.738
10038,000426,2016-07-11,2017-04-27,down,12.496,6.927,290,-44.566
10039,000426,2017-04-27,2017-09-12,up,6.927,12.28,138,77.277
10040,000426,2017-09-12,2017-11-20,down,12.28,9.01,69,-26.629
10041,000426,2017-11-20,2017-12-04,up,9.01,11.3,14,25.416
10042,000426,2017-12-04,2017-12-06,down,11.3,9.99,2,-11.593
1027,000428,2016-01-04,2017-12-05,down,10.24,3.93,701,-61.621
1028,000428,2017-12-05,2017-12-06,up,3.93,4.0,1,1.781
3208,000429,2016-01-04,2016-02-29,down,6.553,4.331,56,-33.908
3209,000429,2016-02-29,2017-04-13,up,4.331,9.972,409,130.247
3210,000429,2017-04-13,2017-04-26,down,9.972,7.438,13,-25.411
3211,000429,2017-04-26,2017-06-12,up,7.438,9.48,47,27.454
3212,000429,2017-06-12,2017-12-06,down,9.48,7.72,177,-18.565
5588,000430,2016-01-14,2017-12-06,down,13.885,8.38,692,-39.647
10602,000488,2016-01-04,2016-01-27,down,8.258,6.094,23,-26.205
10603,000488,2016-01-27,2017-10-09,up,6.094,20.1,621,229.833
10604,000488,2017-10-09,2017-11-06,down,20.1,15.91,28,-20.846
10605,000488,2017-11-06,2017-11-29,up,15.91,18.2,23,14.393
10606,000488,2017-11-29,2017-12-06,down,18.2,16.68,7,-8.352
5615,000498,2016-01-04,2016-02-29,down,9.24,5.16,56,-44.156
5616,000498,2016-02-29,2017-02-10,up,5.16,9.46,347,83.333
5617,000498,2017-02-10,2017-11-28,down,9.46,6.36,291,-32.77
5618,000498,2017-11-28,2017-11-30,up,6.36,6.87,2,8.019
5619,000498,2017-11-30,2017-12-05,down,6.87,6.37,5,-7.278
5620,000498,2017-12-05,2017-12-06,up,6.37,6.56,1,2.983
5792,000501,2016-01-04,2016-01-29,down,16.206,10.852,25,-33.037
5793,000501,2016-01-29,2017-10-27,up,10.852,19.73,637,81.81
5794,000501,2017-10-27,2017-12-06,down,19.73,15.86,40,-19.615
2894,000502,2016-01-04,2017-12-01,down,31.41,9.94,697,-68.354
2895,000502,2017-12-01,2017-12-06,up,9.94,10.61,5,6.74
4,000503,2016-01-04,2016-03-01,down,34.45,17.81,57,-48.302
5,000503,2016-03-01,2016-11-11,up,17.81,59.5,255,234.082
6,000503,2016-11-11,2017-05-10,down,59.5,24.93,180,-58.101
7,000503,2017-05-10,2017-12-06,up,24.93,30.7,210,23.145
2888,000504,2016-01-04,2016-05-11,down,30.39,12.95,128,-57.387
2889,000504,2016-05-11,2017-07-04,up,12.95,23.28,419,79.768
2890,000504,2017-07-04,2017-07-18,down,23.28,18.88,14,-18.9
2891,000504,2017-07-18,2017-07-19,up,18.88,20.6,1,9.11
2892,000504,2017-07-19,2017-07-24,down,20.6,19.28,5,-6.408
2893,000504,2017-07-24,2017-07-25,up,19.28,19.6,1,1.66
9455,000505,2016-01-04,2016-01-27,down,10.67,6.08,23,-43.018
9456,000505,2016-01-27,2016-11-18,up,6.08,13.55,296,122.862
9457,000505,2016-11-18,2017-12-06,down,13.55,9.0,383,-33.579
3200,000506,2016-01-04,2016-01-14,down,9.65,6.25,10,-35.233
3201,000506,2016-01-14,2016-12-30,up,6.25,12.47,351,99.52
3202,000506,2016-12-30,2017-11-20,down,12.47,7.24,325,-41.941
3203,000506,2017-11-20,2017-11-24,up,7.24,8.1,4,11.878
3204,000506,2017-11-24,2017-11-29,down,8.1,7.68,5,-5.185
3205,000506,2017-11-29,2017-11-30,up,7.68,8.07,1,5.078
3206,000506,2017-11-30,2017-12-05,down,8.07,7.7,5,-4.585
3207,000506,2017-12-05,2017-12-06,up,7.7,7.78,1,1.039
2885,000507,2016-01-04,2016-01-27,down,7.352,4.944,23,-32.753
2886,000507,2016-01-27,2017-06-20,up,4.944,14.09,510,184.992
2887,000507,2017-06-20,2017-12-06,down,14.09,9.77,169,-30.66
2882,000509,2016-01-04,2016-01-28,down,8.75,4.76,24,-45.6
2883,000509,2016-01-28,2017-01-11,up,4.76,8.98,349,88.655
2884,000509,2017-01-11,2017-07-17,down,8.98,6.12,187,-31.849
3828,000510,2016-01-04,2016-01-14,down,8.52,6.04,10,-29.108
3829,000510,2016-01-14,2016-11-11,up,6.04,15.82,302,161.921
3830,000510,2016-11-11,2017-06-05,down,15.82,6.65,206,-57.965
3831,000510,2017-06-05,2017-09-08,up,6.65,11.69,95,75.789
3832,000510,2017-09-08,2017-11-20,down,11.69,7.5,73,-35.843
3833,000510,2017-11-20,2017-11-30,up,7.5,8.17,10,8.933
3834,000510,2017-11-30,2017-12-06,down,8.17,7.97,6,-2.448
12060,000511,2016-01-04,2017-01-17,down,11.82,4.93,379,-58.291
12061,000511,2017-01-17,2017-03-21,up,4.93,7.11,63,44.219
12062,000511,2017-03-21,2017-04-27,down,7.11,5.24,37,-26.301
12063,000511,2017-04-27,2017-04-28,up,5.24,5.27,1,0.573
6282,000513,2016-01-04,2016-01-27,down,43.33,26.724,23,-38.324
6283,000513,2016-01-27,2017-11-07,up,26.724,77.77,650,191.012
6284,000513,2017-11-07,2017-11-30,down,77.77,61.6,23,-20.792
6285,000513,2017-11-30,2017-12-04,up,61.6,65.99,4,7.127
6286,000513,2017-12-04,2017-12-06,down,65.99,64.55,2,-2.182
8638,000514,2016-01-04,2016-01-27,down,11.468,6.372,23,-44.437
8637,000514,2016-01-27,2017-02-21,up,6.372,15.028,391,135.844
8636,000514,2017-02-21,2017-12-06,down,15.028,6.3,288,-58.078
9781,000516,2016-01-04,2017-12-06,down,8.811,4.43,702,-49.722
9995,000517,2016-01-04,2016-02-01,down,6.93,3.48,28,-49.784
9996,000517,2016-02-01,2017-02-23,up,3.48,6.06,388,74.138
9997,000517,2017-02-23,2017-12-06,down,6.06,3.67,286,-39.439
6671,000518,2016-01-04,2016-01-05,down,7.35,6.05,1,-17.687
6672,000518,2016-01-05,2017-01-03,up,6.05,9.77,364,61.488
6673,000518,2017-01-03,2017-11-24,down,9.77,6.38,325,-34.698
6674,000518,2017-11-24,2017-12-04,up,6.38,6.67,10,4.545
6675,000518,2017-12-04,2017-12-06,down,6.67,6.54,2,-1.949
4785,000519,2016-01-04,2016-01-05,down,18.45,15.23,1,-17.453
4784,000519,2016-01-05,2016-01-06,up,15.23,19.2,1,26.067
4783,000519,2016-01-06,2017-12-06,down,19.2,7.76,700,-59.583
9825,000520,2016-01-04,2016-01-06,up,11.66,13.59,2,16.552
9824,000520,2016-01-06,2016-01-27,down,13.59,8.43,21,-37.969
9823,000520,2016-01-27,2016-02-18,up,8.43,13.74,22,62.989
9822,000520,2016-02-18,2017-12-06,down,13.74,3.96,657,-71.179
5856,000521,2016-01-04,2016-02-29,down,7.131,4.711,56,-33.936
5857,000521,2016-02-29,2017-03-21,up,4.711,7.701,386,63.468
5858,000521,2017-03-21,2017-12-06,down,7.701,5.08,260,-34.035
1644,000523,2016-01-04,2017-11-29,down,14.946,8.29,695,-44.534
1645,000523,2017-11-29,2017-12-05,up,8.29,8.78,6,5.911
1646,000523,2017-12-05,2017-12-06,down,8.78,8.53,1,-2.847
3006,000524,2016-01-04,2016-03-01,down,19.741,10.977,57,-44.395
3007,000524,2016-03-01,2016-09-13,up,10.977,21.52,196,96.046
3008,000524,2016-09-13,2017-11-20,down,21.52,11.46,433,-46.747
3009,000524,2017-11-20,2017-12-05,up,11.46,12.65,15,10.384
3010,000524,2017-12-05,2017-12-06,down,12.65,12.3,1,-2.767
10336,000525,2016-01-04,2016-02-29,down,15.986,10.878,56,-31.953
10337,000525,2016-02-29,2017-11-10,up,10.878,24.68,620,126.88
10338,000525,2017-11-10,2017-12-05,down,24.68,19.55,25,-20.786
10339,000525,2017-12-05,2017-12-06,up,19.55,20.05,1,2.558
2880,000526,2016-01-04,2017-07-12,down,66.93,27.79,555,-58.479
2881,000526,2017-07-12,2017-10-13,up,27.79,36.68,93,31.99
7240,000528,2016-01-04,2016-02-29,down,8.111,5.622,56,-30.687
7241,000528,2016-02-29,2017-07-24,up,5.622,9.66,511,71.825
7242,000528,2017-07-24,2017-11-24,down,9.66,7.63,123,-21.014
7243,000528,2017-11-24,2017-12-01,up,7.63,8.18,7,7.208
7244,000528,2017-12-01,2017-12-06,down,8.18,7.91,5,-3.301
7870,000529,2016-01-04,2016-01-29,down,12.175,7.128,25,-41.454
7869,000529,2016-01-29,2016-11-16,up,7.128,12.742,292,78.76
7868,000529,2016-11-16,2017-12-06,down,12.742,6.91,385,-45.77
4535,000530,2016-01-04,2016-01-28,down,8.867,5.454,24,-38.491
4534,000530,2016-01-28,2017-03-15,up,5.454,9.446,412,73.194
4533,000530,2017-03-15,2017-12-06,down,9.446,5.36,266,-43.256
9058,000531,2016-01-04,2016-01-28,down,12.003,7.755,24,-35.391
9059,000531,2016-01-28,2017-01-10,up,7.755,13.502,348,74.107
9060,000531,2017-01-10,2017-12-05,down,13.502,8.0,329,-40.75
9061,000531,2017-12-05,2017-12-06,up,8.0,8.17,1,2.125
6502,000532,2016-01-04,2017-12-06,down,27.241,10.57,702,-61.198
222,000533,2016-01-04,2016-01-05,down,10.204,8.581,1,-15.906
221,000533,2016-01-05,2016-01-06,up,8.581,10.274,1,19.73
220,000533,2016-01-06,2016-01-28,down,10.274,6.471,22,-37.016
223,000533,2016-01-28,2016-11-24,up,6.471,13.001,301,100.912
224,000533,2016-11-24,2017-11-13,down,13.001,8.89,354,-31.621
225,000533,2017-11-13,2017-12-06,up,8.89,10.15,23,14.173
1839,000534,2016-03-01,2016-03-04,up,8.448,10.9,3,29.025
1838,000534,2016-03-04,2016-03-11,down,10.9,8.18,7,-24.954
1840,000534,2016-03-11,2016-10-13,up,8.18,19.285,216,135.758
1841,000534,2016-10-13,2017-07-14,down,19.285,10.07,274,-47.783
1842,000534,2017-07-14,2017-09-15,up,10.07,16.65,63,65.343
1843,000534,2017-09-15,2017-11-20,down,16.65,13.3,66,-20.12
1844,000534,2017-11-20,2017-11-21,up,13.3,14.66,1,10.226
1845,000534,2017-11-21,2017-11-24,down,14.66,13.51,3,-7.844
1846,000534,2017-11-24,2017-12-05,up,13.51,14.5,11,7.328
1847,000534,2017-12-05,2017-12-06,down,14.5,14.08,1,-2.897
9569,000536,2016-01-04,2016-01-14,down,9.026,6.009,10,-33.426
9568,000536,2016-01-14,2016-07-05,up,6.009,10.61,173,76.568
9567,000536,2016-07-05,2017-12-06,down,10.61,4.55,519,-57.116
7934,000537,2016-01-04,2016-01-28,down,11.515,6.254,24,-45.688
7935,000537,2016-01-28,2017-11-22,up,6.254,15.85,664,153.438
7936,000537,2017-11-22,2017-11-24,down,15.85,13.0,2,-17.981
7937,000537,2017-11-24,2017-12-05,up,13.0,14.95,11,15.0
7938,000537,2017-12-05,2017-12-06,down,14.95,13.94,1,-6.756
1686,000538,2016-01-04,2016-02-29,down,71.626,52.515,56,-26.682
1687,000538,2016-02-29,2017-10-30,up,52.515,109.87,609,109.216
1688,000538,2017-10-30,2017-11-29,down,109.87,93.19,30,-15.182
1689,000538,2017-11-29,2017-12-04,up,93.19,96.49,5,3.541
1690,000538,2017-12-04,2017-12-05,down,96.49,93.86,1,-2.726
1691,000538,2017-12-05,2017-12-06,up,93.86,96.0,1,2.28
4764,000539,2016-01-04,2016-01-05,down,6.981,6.218,1,-10.93
4763,000539,2016-01-05,2016-01-06,up,6.218,7.16,1,15.15
4762,000539,2016-01-06,2016-05-26,down,7.16,4.767,141,-33.422
4765,000539,2016-05-26,2017-04-13,up,4.767,6.551,322,37.424
4766,000539,2017-04-13,2017-12-06,down,6.551,4.81,237,-26.576
2875,000540,2016-01-04,2016-01-27,down,8.657,5.551,23,-35.878
2876,000540,2016-01-27,2017-07-24,up,5.551,8.74,544,57.449
2877,000540,2017-07-24,2017-08-11,down,8.74,7.15,18,-18.192
2878,000540,2017-08-11,2017-08-15,up,7.15,7.52,4,5.175
2879,000540,2017-08-15,2017-08-18,down,7.52,7.35,3,-2.261
7047,000541,2016-01-04,2016-02-29,down,16.084,7.841,56,-51.25
7048,000541,2016-02-29,2016-07-26,up,7.841,11.344,148,44.675
7049,000541,2016-07-26,2017-01-16,down,11.344,8.53,174,-24.806
7050,000541,2017-01-16,2017-03-30,up,8.53,10.818,73,26.823
7051,000541,2017-03-30,2017-05-24,down,10.818,8.577,55,-20.715
7052,000541,2017-05-24,2017-11-29,up,8.577,9.99,189,16.474
7053,000541,2017-11-29,2017-12-06,down,9.99,9.33,7,-6.607
4693,000543,2016-01-04,2016-01-28,down,8.077,5.299,24,-34.394
4692,000543,2016-01-28,2016-11-14,up,5.299,8.507,291,60.54
4691,000543,2016-11-14,2017-12-06,down,8.507,4.96,387,-41.695
9742,000544,2016-01-04,2016-01-27,down,19.242,12.351,23,-35.812
9743,000544,2016-01-27,2017-07-11,up,12.351,22.79,531,84.519
9744,000544,2017-07-11,2017-12-06,down,22.79,15.19,148,-33.348
8976,000545,2016-01-04,2017-11-27,down,9.067,4.83,693,-46.73
8977,000545,2017-11-27,2017-12-04,up,4.83,5.36,7,10.973
8978,000545,2017-12-04,2017-12-05,down,5.36,4.91,1,-8.396
8979,000545,2017-12-05,2017-12-06,up,4.91,5.05,1,2.851
3983,000546,2016-01-04,2016-01-05,down,12.797,10.513,1,-17.848
3982,000546,2016-01-05,2016-01-06,up,10.513,12.806,1,21.811
3981,000546,2016-01-06,2016-01-29,down,12.806,7.693,23,-39.927
3984,000546,2016-01-29,2017-11-13,up,7.693,19.5,654,153.477
3985,000546,2017-11-13,2017-12-06,down,19.5,15.3,23,-21.538
2871,000547,2016-01-04,2017-07-18,down,20.142,9.23,561,-54.175
2872,000547,2017-07-18,2017-08-11,up,9.23,13.27,24,43.77
2873,000547,2017-08-11,2017-10-25,down,13.27,10.31,75,-22.306
2874,000547,2017-10-25,2017-10-27,up,10.31,10.83,2,5.044
6836,000548,2016-01-04,2017-12-06,down,12.2,6.02,702,-50.656
10296,000550,2016-01-04,2016-05-26,down,28.066,21.534,143,-23.274
10295,000550,2016-05-26,2016-11-21,up,21.534,31.986,179,48.537
10294,000550,2016-11-21,2017-12-05,down,31.986,16.0,379,-49.978
10297,000550,2017-12-05,2017-12-06,up,16.0,16.24,1,1.5
10489,000551,2016-01-04,2016-01-27,down,13.16,7.28,23,-44.681
10490,000551,2016-01-27,2017-06-08,up,7.28,11.75,498,61.401
10491,000551,2017-06-08,2017-12-05,down,11.75,7.86,180,-33.106
10492,000551,2017-12-05,2017-12-06,up,7.86,8.03,1,2.163
5890,000552,2016-01-04,2017-05-24,down,5.103,3.221,506,-36.88
5891,000552,2017-05-24,2017-09-05,up,3.221,4.46,104,38.466
5892,000552,2017-09-05,2017-11-20,down,4.46,3.37,76,-24.439
5893,000552,2017-11-20,2017-12-04,up,3.37,3.64,14,8.012
5894,000552,2017-12-04,2017-12-06,down,3.64,3.53,2,-3.022
11910,000553,2016-10-17,2016-11-02,up,11.75,19.4,16,65.106
11909,000553,2016-11-02,2017-05-11,down,19.4,11.11,190,-42.732
11911,000553,2017-05-11,2017-11-29,up,11.11,17.68,202,59.136
11912,000553,2017-11-29,2017-12-06,down,17.68,15.88,7,-10.181
9680,000554,2016-01-04,2016-01-27,down,12.51,7.58,23,-39.408
9679,000554,2016-01-27,2017-01-06,up,7.58,13.2,345,74.142
9678,000554,2017-01-06,2017-06-02,down,13.2,7.4,147,-43.939
9681,000554,2017-06-02,2017-08-29,up,7.4,11.5,88,55.405
9682,000554,2017-08-29,2017-12-06,down,11.5,7.69,99,-33.13
2864,000555,2016-01-04,2017-06-02,down,42.972,15.16,515,-64.721
2865,000555,2017-06-02,2017-06-20,up,15.16,17.18,18,13.325
2866,000555,2017-06-20,2017-06-23,down,17.18,16.04,3,-6.636
2867,000555,2017-06-23,2017-06-28,up,16.04,17.04,5,6.234
2868,000555,2017-06-28,2017-06-30,down,17.04,16.53,2,-2.993
2869,000555,2017-06-30,2017-07-03,up,16.53,16.96,3,2.601
2870,000555,2017-07-03,2017-07-04,down,16.96,16.73,1,-1.356
2861,000557,2016-01-04,2016-08-01,down,7.65,4.91,210,-35.817
2860,000557,2016-08-01,2017-03-31,up,4.91,8.11,242,65.173
2859,000557,2017-03-31,2017-11-20,down,8.11,4.53,234,-44.143
2862,000557,2017-11-20,2017-11-22,up,4.53,5.3,2,16.998
2863,000557,2017-11-22,2017-11-27,down,5.3,4.78,5,-9.811
10196,000558,2016-01-04,2017-12-06,down,18.533,4.99,702,-73.075
844,000559,2016-01-04,2017-04-24,down,18.375,8.776,476,-52.239
845,000559,2017-04-24,2017-10-09,up,8.776,12.88,168,46.764
846,000559,2017-10-09,2017-12-05,down,12.88,9.32,57,-27.64
847,000559,2017-12-05,2017-12-06,up,9.32,9.72,1,4.292
8505,000560,2016-01-04,2016-01-29,down,12.538,6.723,25,-46.379
8506,000560,2016-01-29,2017-03-30,up,6.723,14.695,426,118.578
8507,000560,2017-03-30,2017-07-17,down,14.695,7.992,109,-45.614
8508,000560,2017-07-17,2017-10-18,up,7.992,13.23,93,65.541
8509,000560,2017-10-18,2017-12-05,down,13.23,8.7,48,-34.24
8510,000560,2017-12-05,2017-12-06,up,8.7,9.06,1,4.138
60,000561,2016-01-04,2016-01-06,up,12.76,14.85,2,16.379
59,000561,2016-01-06,2016-01-27,down,14.85,9.06,21,-38.99
58,000561,2016-01-27,2017-02-14,up,9.06,17.25,384,90.397
57,000561,2017-02-14,2017-11-23,down,17.25,8.1,282,-53.043
61,000561,2017-11-23,2017-12-05,up,8.1,9.35,12,15.432
62,000561,2017-12-05,2017-12-06,down,9.35,9.08,1,-2.888
2858,000563,2016-01-04,2016-01-05,down,7.5,6.66,1,-11.2
2857,000563,2016-01-05,2016-01-06,up,6.66,7.585,1,13.889
2856,000563,2016-01-06,2016-02-15,down,7.585,4.8,40,-36.717
2855,000563,2016-02-15,2016-10-13,up,4.8,7.63,241,58.958
2854,000563,2016-10-13,2017-12-06,down,7.63,4.37,419,-42.726
2852,000564,2016-01-04,2017-11-24,down,14.796,4.71,690,-68.167
2853,000564,2017-11-24,2017-11-27,up,4.71,4.78,3,1.486
10921,000565,2016-01-04,2016-01-28,down,14.859,8.225,24,-44.646
10920,000565,2016-01-28,2016-11-04,up,8.225,15.233,281,85.204
10919,000565,2016-11-04,2017-12-05,down,15.233,7.01,396,-53.981
10922,000565,2017-12-05,2017-12-06,up,7.01,7.16,1,2.14
2845,000566,2016-01-04,2016-03-01,down,19.527,9.002,57,-53.9
2846,000566,2016-03-01,2016-10-20,up,9.002,15.137,233,68.152
2847,000566,2016-10-20,2017-01-16,down,15.137,11.172,88,-26.194
2848,000566,2017-01-16,2017-03-13,up,11.172,14.692,56,31.507
2849,000566,2017-03-13,2017-06-02,down,14.692,12.023,81,-18.166
2850,000566,2017-06-02,2017-10-11,up,12.023,13.97,131,16.194
2851,000566,2017-10-11,2017-11-21,down,13.97,12.89,41,-7.731
9354,000567,2016-01-04,2016-01-08,down,29.2,23.03,4,-21.13
9353,000567,2016-01-08,2016-11-03,up,23.03,54.75,300,137.733
9352,000567,2016-11-03,2017-12-05,down,54.75,20.66,397,-62.265
9355,000567,2017-12-05,2017-12-06,up,20.66,22.06,1,6.776
1433,000568,2016-01-04,2016-02-29,down,25.817,18.655,56,-27.741
1434,000568,2016-02-29,2017-11-16,up,18.655,70.8,626,279.523
1435,000568,2017-11-16,2017-11-30,down,70.8,58.5,14,-17.373
1436,000568,2017-11-30,2017-12-05,up,58.5,64.45,5,10.171
1437,000568,2017-12-05,2017-12-06,down,64.45,61.05,1,-5.275
10401,000570,2016-01-04,2017-12-05,down,10.917,5.29,701,-51.543
10402,000570,2017-12-05,2017-12-06,up,5.29,5.46,1,3.214
10267,000571,2016-01-04,2016-01-14,down,8.32,5.563,10,-33.137
10268,000571,2016-01-14,2016-09-22,up,5.563,9.899,252,77.944
10269,000571,2016-09-22,2017-11-27,down,9.899,5.63,431,-43.126
10270,000571,2017-11-27,2017-12-04,up,5.63,6.16,7,9.414
10271,000571,2017-12-04,2017-12-06,down,6.16,5.78,2,-6.169
9088,000572,2016-01-04,2016-02-01,down,6.338,4.11,28,-35.153
9089,000572,2016-02-01,2017-02-22,up,4.11,6.98,387,69.83
9090,000572,2017-02-22,2017-12-05,down,6.98,4.36,286,-37.536
9091,000572,2017-12-05,2017-12-06,up,4.36,4.45,1,2.064
6251,000573,2016-01-04,2016-01-05,down,8.676,7.493,1,-13.635
6250,000573,2016-01-05,2016-01-06,up,7.493,8.982,1,19.872
6249,000573,2016-01-06,2016-01-29,down,8.982,5.817,23,-35.237
6248,000573,2016-01-29,2016-12-21,up,5.817,11.782,327,102.544
6247,000573,2016-12-21,2017-11-27,down,11.782,4.81,341,-59.175
6252,000573,2017-11-27,2017-11-29,up,4.81,5.21,2,8.316
6253,000573,2017-11-29,2017-12-01,down,5.21,4.9,2,-5.95
6254,000573,2017-12-01,2017-12-04,up,4.9,5.12,3,4.49
6255,000573,2017-12-04,2017-12-05,down,5.12,4.9,1,-4.297
6256,000573,2017-12-05,2017-12-06,up,4.9,5.02,1,2.449
1149,000576,2016-01-04,2016-01-12,down,19.58,12.55,8,-35.904
1148,000576,2016-01-12,2016-01-20,up,12.55,21.5,8,71.315
1147,000576,2016-01-20,2017-01-17,down,21.5,11.95,363,-44.419
1150,000576,2017-01-17,2017-04-12,up,11.95,18.26,85,52.803
1151,000576,2017-04-12,2017-07-12,down,18.26,14.85,91,-18.675
1152,000576,2017-07-12,2017-09-13,up,14.85,18.2,63,22.559
1153,000576,2017-09-13,2017-11-13,down,18.2,16.0,61,-12.088
1154,000576,2017-11-13,2017-11-30,up,16.0,17.1,17,6.875
1155,000576,2017-11-30,2017-12-04,down,17.1,16.54,4,-3.275
1156,000576,2017-12-04,2017-12-05,up,16.54,16.95,1,2.479
